JOSE ANDRES GIULIUCCI SANCHEZ,RENOVACION NACIONAL,5275191
JOSE ANDRES JARA MARTINEZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,232000
JOSE ANDRES SABAT SRUR,UNION DEMOCRATA INDEPENDIENTE,3630616
JOSE ANIBAL PEREZ MEZA,PARTIDO POR LA DEMOCRACIA,937900
JOSE ANTONIO CARVALLO CASTRO,PARTIDO DE LA GENTE,211000
JOSE ANTONIO DIAZ AGURTO,REVOLUCION DEMOCRATICA,396300
JOSE ANTONIO GOMEZ URRUTIA,PARTIDO RADICAL DE CHILE,46206341
JOSE ANTONIO JEREZ BURGOS,PARTIDO SOCIALISTA DE CHILE,2000000
JOSE ANTONIO KAST RIST,PARTIDO REPUBLICANO DE CHILE,1323735319
JOSE ANTONIO MANSILLA APABLAZA,PARTIDO DEMOCRATA CRISTIANO,842840
JOSE ANTONIO SILVA ESPINOZA,PARTIDO SOCIALISTA DE CHILE,4080000
JOSE ANTONIO TAPIA MENESES,EVOLUCION POLITICA,6845539
JOSE ANTONIO VIDAL CLEMENTE,PARTIDO DEMOCRATA CRISTIANO,3132420
JOSE ARMANDO AGUILANTE MANSILLA,PARTIDO DEMOCRATA CRISTIANO,992840
JOSE ASQUET JAQUE,PARTIDO COMUNISTA DE CHILE,4021763
JOSE CARLOS MEZA PEREIRA,PARTIDO REPUBLICANO DE CHILE,26072277
JOSE CASTILLO GONZALEZ,FEDERACION REGIONALISTA VERDE SOCIAL,897851
JOSE CHRISTIAN VILLARROEL VARGAS,PARTIDO COMUNISTA DE CHILE,2326000
JOSE CLENARDO ALVARADO CUEVAS,PARTIDO DEMOCRATA CRISTIANO,2491216
JOSE DESIDERIO VARGAS VEGA,PARTIDO DEMOCRATA CRISTIANO,7572846
JOSE EDUARDO GONZALEZ GAETE,FEDERACION REGIONALISTA VERDE SOCIAL,329611
JOSE EDUARDO GUTIERREZ BAEZA,FEDERACION REGIONALISTA VERDE SOCIAL,2199761
JOSE EDUARDO HIDALGO RICOUZ,PARTIDO COMUNISTA DE CHILE,718000
JOSE EDUARDO MORAGA LIRA,RENOVACION NACIONAL,6441040
JOSE EDUARDO VALLEJOS AHUMADA,IGUALDAD,1300509
JOSE ELIAS NASSIM ASBUN GONZALEZ,UNION DEMOCRATA INDEPENDIENTE,9183924
JOSE EMILIO EDWARDS GANDARILLAS,UNION DEMOCRATA INDEPENDIENTE,18779700
JOSE ENRIQUE FARIAS DIAZ,PARTIDO HUMANISTA,1615951
JOSE EULOGIO ABURTO ANCAPAN,RENOVACION NACIONAL,9158811
JOSE FERNANDO MUñOZ CACERES,RENOVACION NACIONAL,1751000
JOSE FERNANDO OLIVARES OJEDA,PARTIDO DE LA GENTE,3849000
JOSE FRANCISCO FELIU ESCUDERO,PARTIDO RADICAL DE CHILE,1240000
JOSE GASTON PARRAGUEZ ESPINOZA,PARTIDO DE LA GENTE,2559986
JOSE GONZALO MALDONADO CID,PARTIDO DEMOCRATA CRISTIANO,2222840
JOSE GUILLERMO DIAZ SALAS,PARTIDO DEMOCRATA CRISTIANO,10027550
JOSE GUSTAVO LEE RODRIGUEZ,PARTIDO PROGRESISTA DE CHILE,3000000
JOSE IGNACIO MELLA SILVA,PARTIDO POR LA DEMOCRACIA,12830805
JOSE IGNACIO SOTO SANDOVAL,PARTIDO DEMOCRATA CRISTIANO,21839896
JOSE LUIS ABARZUA PUYO,PARTIDO DE LA GENTE,527660
JOSE LUIS ALVAREZ TARTARI,PARTIDO DEMOCRATA CRISTIANO,10913180
JOSE LUIS CAMPOS SANTIBAñEZ,RENOVACION NACIONAL,6235904
JOSE LUIS HIDALGO PINO,EVOLUCION POLITICA,4001908
JOSE LUIS LIZANA MUñOZ,PARTIDO DEMOCRATA CRISTIANO,2835680
JOSE LUIS MUñOZ URIBE,PARTIDO DEMOCRATA CRISTIANO,14390927
JOSE LUIS PEñA TAIBO,EVOLUCION POLITICA,642801
JOSE LUIS SOBARZO CAMPOS,CENTRO UNIDO,455000
JOSE LUIS VALENZUELA RODRIGUEZ,EVOLUCION POLITICA,2514430
JOSE MADARIAGA LABRA,PARTIDO ECOLOGISTA VERDE,2540815
JOSE MANUEL ARAYA ARAYA,PARTIDO POR LA DEMOCRACIA,1850000
JOSE MANUEL GUTIERREZ BERMEDO,IGUALDAD,370000
JOSE MANUEL LANAS QUIñONES,CONVERGENCIA SOCIAL,3542496
JOSE MANUEL SANTANA ABURTO,PARTIDO PROGRESISTA DE CHILE,810000
JOSE MANUEL VALENZUELA GUERRA,FEDERACION REGIONALISTA VERDE SOCIAL,1930000
JOSE MIDALEN AGUILERA PEDRERO,FEDERACION REGIONALISTA VERDE SOCIAL,495496
JOSE MIGUEL BARRIA VALENZUELA,PARTIDO DE LA GENTE,211496
JOSE MIGUEL CALQUIN RETAMAL,RENOVACION NACIONAL,5610357
JOSE MIGUEL CASTILLO ROJAS,PARTIDO RADICAL DE CHILE,1683200
JOSE MIGUEL CASTRO BASCUñAN,RENOVACION NACIONAL,33789310
JOSE MIGUEL ORTIZ NOVOA,PARTIDO DEMOCRATA CRISTIANO,81234857
JOSE MIGUEL REYES POBLETE,PARTIDO POR LA DEMOCRACIA,3298092
JOSE MIGUEL URRUTIA CELIS,UNION DEMOCRATA INDEPENDIENTE,24689765
JOSE MIGUEL VARGAS CASTILLO,PARTIDO RADICAL DE CHILE,500000
JOSE MIGUEL ZAMORA SILVA,RENOVACION NACIONAL,11486600
JOSE MIGUEL ZAPATA MURUA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,1928000
JOSE MILLALEN PAILLAL,IGUALDAD,14589648
JOSE MISAEL MUñOZ LOPEZ,CIUDADANOS,500000
JOSE OLAVE MARTINEZ,PARTIDO NACIONAL CIUDADANO,1800000
JOSE OSORIO CUBILLOS,IGUALDAD,4091870
JOSE PATRICIO CORREA SANCHEZ,PARTIDO RADICAL DE CHILE,750000
JOSE PATRICIO FLORES DIAZ,PARTIDO HUMANISTA,900001
JOSE PEDRO BARBOZA BARRIOS,EVOLUCION POLITICA,1719550
JOSE PEREZ ARRIAGADA,PARTIDO RADICAL DE CHILE,77465459
JOSE RICARDO ALIAGA CRUZ,PARTIDO DEMOCRATA CRISTIANO,8208983
JOSE RUBEN LAGOS COSGROVE,RENOVACION NACIONAL,1620183
JOSE RUBEN SALINAS BUSTAMANTE,PARTIDO SOCIALISTA DE CHILE,7622000
JOSE SANCHEZ GARCIA,PARTIDO SOCIALISTA DE CHILE,13020720
JOSE SEGUNDO ORELLANA ORTIZ,PARTIDO DE LA GENTE,150000
JOSE VALLEJO KNOCKAERT,PARTIDO REPUBLICANO DE CHILE,0
JOSEFA BELMAR BAHAMONDEZ,PARTIDO NACIONAL CIUDADANO,1225700
JOSEFA FAUNDEZ ESPINOZA,IGUALDAD,9008000
JOSEFA JAVIERA DEL PILAR BALMACEDA VASQUEZ,PARTIDO HUMANISTA,1933570
JOSEFA MICHELLE JIMENEZ AROS,UNION PATRIOTICA,1757870
JOSEFA SOFIA BONILLA MORENO,PARTIDO DE LA GENTE,4089572
JOSEFFE TAMARA CACERES TORRES,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,4105811
JOSELIN ANDREA SOTO SAN MARTIN,FEDERACION REGIONALISTA VERDE SOCIAL,130000
JOSSELYN ALEJANDRA OYARZUN NARANJO,PARTIDO DEMOCRATA CRISTIANO,3801680
JOSSHUA SALVADOR FERNANDO RIVERA TARQUE,RENOVACION NACIONAL,1764067
JOSUE ALBERT ORMAZABAL MORALES,UNION PATRIOTICA,3666630
JUAN ALBERTO GATICA BARRIENTOS,PARTIDO RADICAL DE CHILE,2360000
JUAN ALBERTO MENA JIL,PARTIDO DE LA GENTE,240128
JUAN ALEJANDRO CAMPOS VILLALOBOS,IGUALDAD,3522747
JUAN ALEJANDRO TIRADO BARRERA,IGUALDAD,2100001
JUAN ANDRES MUñOZ SAAVEDRA,RENOVACION NACIONAL,8015198
JUAN ANDRES PEREIRA LOPEZ,CENTRO UNIDO,2014680
JUAN ANGELO ITURRA ECHEVERRIA,PARTIDO RADICAL DE CHILE,2769609
JUAN ANIBAL GALLO GUIñEZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,3226358
JUAN ANSELMO MELO RAMIREZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,2480000
JUAN ANTONIO COLOMA ALAMOS,UNION DEMOCRATA INDEPENDIENTE,109736291
JUAN ARTURO PLAZA GALLEGOS,IGUALDAD,2319000
JUAN BAUTISTA BAEZA CORREA,PARTIDO DEMOCRATA CRISTIANO,960000
JUAN BAUTISTA ROJAS SOTO,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,772000
JUAN CARCAMO CARCAMO,PARTIDO DEMOCRATA CRISTIANO,7159927
JUAN CARLOS ANDRES VILLANUEVA CABAS,PARTIDO DEMOCRATA CRISTIANO,6050204
JUAN CARLOS BELTRAN SILVA,RENOVACION NACIONAL,29708322
JUAN CARLOS CABEZON ARAYA,PARTIDO ECOLOGISTA VERDE,2175317
JUAN CARLOS CARRIEL LOPEZ,EVOLUCION POLITICA,113800
JUAN CARLOS DUHALDE ROMERO,PARTIDO POR LA DEMOCRACIA,4507999
JUAN CARLOS FARIAS SILVA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,6426005
JUAN CARLOS FUENTEALBA GONZALEZ,PARTIDO DE LA GENTE,438932
JUAN CARLOS GOMEZ ESCOBAR,PARTIDO REPUBLICANO DE CHILE,111848
JUAN CARLOS GONZALEZ MARIANGEL,RENOVACION NACIONAL,5268380
JUAN CARLOS KLENNER ADAMS,UNION DEMOCRATA INDEPENDIENTE,2285000
JUAN CARLOS LABBE MORALES,PARTIDO SOCIALISTA DE CHILE,3400001
JUAN CARLOS MANSILLA MANCILLA,PARTIDO RADICAL DE CHILE,6173000
JUAN CARLOS MUñOZ CATALAN,EVOLUCION POLITICA,100000
JUAN CARLOS OLGUIN PEREZ,PARTIDO DEMOCRATA CRISTIANO,2308350
JUAN CARLOS SALAS CARTAJENA,PARTIDO SOCIALISTA DE CHILE,3195000
JUAN CARLOS THENOUX CIUDAD,FEDERACION REGIONALISTA VERDE SOCIAL,18760919
JUAN CARLOS VALDES VASQUEZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,163902
JUAN CARLOS VALENZUELA MAUREIRA,PARTIDO DEMOCRATA CRISTIANO,1685521
JUAN CARLOS VERGARA GARAY,EVOLUCION POLITICA,100000
JUAN CARLOS VIDAURRAZAGA GONZALEZ,PARTIDO REPUBLICANO DE CHILE,5686548
JUAN DAGOBERTO VALDEBENITO MANSILLA,PARTIDO REPUBLICANO DE CHILE,9715040
JUAN DANIEL DIAZ TOLOZA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,234000
JUAN DANIEL TORRES TORRES,IGUALDAD,1115000
JUAN DE DIOS CERRO MARCHANT,PARTIDO DE LA GENTE,315000
JUAN DE DIOS PARRA SEPULVEDA,PARTIDO SOCIALISTA DE CHILE,29760194
JUAN DE DIOS VALDIVIESO TAGLE,RENOVACION NACIONAL,75836151
JUAN DEL KARANO MARQUEZ BORQUEZ,PARTIDO HUMANISTA,5356983
JUAN DOMINGO VILLAVICENCIO PASTEN,PARTIDO HUMANISTA,2060000
JUAN EDUARDO BAEZA CARRASCO,PARTIDO HUMANISTA,3278400
JUAN EDUARDO RIQUELME VENEGAS,PARTIDO RADICAL DE CHILE,8583250
JUAN EGOR PLAZA AGUILAR,IGUALDAD,5760000
JUAN EINAR ARRIAGADA ARENS,PARTIDO DEMOCRATA CRISTIANO,1350000
JUAN ENRIQUE CATALAN JARA,PARTIDO COMUNISTA DE CHILE,8057576
JUAN ERNESTO CANDIA MUñOZ,PARTIDO COMUNISTA DE CHILE,2550358
JUAN EVANJELISTA TORRES TORO,PARTIDO SOCIALISTA DE CHILE,500000
JUAN FELIPE VUKUSICH COVACIC,PARTIDO COMUNISTA DE CHILE,2750857
JUAN FRANCISCO FRITIS CARRIZO,PARTIDO REPUBLICANO DE CHILE,350001
JUAN FRANCISCO GAETE LAZO,PARTIDO DEMOCRATA CRISTIANO,3114750
JUAN FRANCISCO MANUEL MARABOLI GALLEGUILLOS,RENOVACION NACIONAL,1620000
JUAN FRANCISCO MIRANDA SOTO,PARTIDO DEMOCRATA CRISTIANO,3100000
JUAN GABRIEL JORQUERA LOPEZ,PARTIDO POR LA DEMOCRACIA,300000
JUAN GUILLERMO DE ASIS MACKAY URIBE,RENOVACION NACIONAL,1755000
JUAN GUILLERMO DIAZ BUSTAMANTE,CENTRO UNIDO,2455200
JUAN HORACIO SANTANA ALVAREZ,PARTIDO SOCIALISTA DE CHILE,2032808
JUAN HUMBERTO ORTIZ BOHLE,UNION DEMOCRATA INDEPENDIENTE,12248875
JUAN IGNACIO IBACACHE OSORIO,RENOVACION NACIONAL,7253738
JUAN IGNACIO PEñA SILVA,N/A,50000
JUAN IRARRAZAVAL ROSSEL,PARTIDO REPUBLICANO DE CHILE,38398196
JUAN JACOBO TANCARA CHAMBE,PARTIDO HUMANISTA,4544301
JUAN JESUS ANTILEN CANIO,PARTIDO HUMANISTA,1403200
JUAN JOSE CLAUDIO ARCOS SRDANOVIC,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,11907413
JUAN JOSE GONZALEZ PAULSEN,EVOLUCION POLITICA,100000
JUAN JOSE GONZALEZ PEDRAZA,UNION DEMOCRATA INDEPENDIENTE,1691000
JUAN JOSE NUñEZ VARGAS,PARTIDO COMUNISTA DE CHILE,375000
JUAN LUIS CASTRO GONZALEZ,PARTIDO SOCIALISTA DE CHILE,143791201
JUAN LUIS OYARZO GALVEZ,PARTIDO DEMOCRATA CRISTIANO,1392840
JUAN LUIS ROBERTO ORTIZ SOTO,PARTIDO HUMANISTA,800000
JUAN LUIS URIBE MERCADO,UNION DEMOCRATA INDEPENDIENTE,11511854
JUAN MANUEL BARRAZA ASTORGA,PARTIDO POR LA DEMOCRACIA,8031230
JUAN MANUEL COñA BADILLA,UNION DEMOCRATA INDEPENDIENTE,2200000
JUAN MANUEL FUENZALIDA COBO,UNION DEMOCRATA INDEPENDIENTE,50578391
JUAN MANUEL HERNANDEZ DURAN,UNION DEMOCRATA INDEPENDIENTE,2600000
JUAN MANUEL JESUS MANCILLA CARDENAS,PARTIDO HUMANISTA,1200000
JUAN MANUEL LIZAMA MUñOZ,PARTIDO REPUBLICANO DE CHILE,1115000
JUAN MANUEL MONSALVE REYES,PARTIDO COMUNISTA DE CHILE,344000
JUAN MANUEL RIVAS GARRIDO,PARTIDO ECOLOGISTA VERDE,8443360
JUAN MANUEL SEPULVEDA BRAVO,PARTIDO CONSERVADOR CRISTIANO,2559677
JUAN MARCELO RAMIREZ MATUS,UNION DEMOCRATA INDEPENDIENTE,2123929
JUAN MARCELO VALENZUELA HENRIQUEZ,PARTIDO DE LA GENTE,10162857
JUAN MASFERRER VIDAL,UNION DEMOCRATA INDEPENDIENTE,53976968
JUAN MORENO FIGUERAS,N/A,2775969
JUAN OLAVE PEDRAZA,PARTIDO SOCIALISTA DE CHILE,1650000
JUAN PABLO ALARCON QUINTEROS,PARTIDO POR LA DEMOCRACIA,17674591
JUAN PABLO CIUDAD PEREZ,PARTIDO COMUNISTA DE CHILE,22129490
JUAN PABLO DIAZ BURGOS,PARTIDO DEMOCRATA CRISTIANO,10444855
JUAN PABLO ESPINOSA MORALES,PARTIDO HUMANISTA,1699000
JUAN PABLO JARAMILLO GONZALEZ,PARTIDO HUMANISTA,3400000
JUAN PABLO MOLINA LEPILLAN,RENOVACION NACIONAL,6614498
JUAN PABLO MOYA CACERES,CENTRO UNIDO,3612185
JUAN PABLO OLMEDO BUSTOS,PARTIDO DEMOCRATA CRISTIANO,1115680
JUAN PABLO RETAMAL GUTIERREZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,2374800
JUAN PABLO RIVERA GONZALEZ,PARTIDO RADICAL DE CHILE,31207200
JUAN PABLO RODRIGUEZ OYARZUN,UNION DEMOCRATA INDEPENDIENTE,91364526
JUAN PABLO ROMERO VALDES,PARTIDO REPUBLICANO DE CHILE,4099611
JUAN PABLO SANHUEZA TORTELLA,COMUNES,12979128
JUAN PABLO SPOERER BRITO,EVOLUCION POLITICA,6562198
JUAN PABLO VALDIVIA VALENZUELA,PARTIDO DEMOCRATA CRISTIANO,2585680
JUAN PABLO VALDIVIESO PADILLA,N/A,10000
JUAN PAULO BASTERRECHEA MADRID,NUEVO TIEMPO,9016871
JUAN PAULO PINOCHET ABARZA,RENOVACION NACIONAL,1620000
JUAN QUIñONES ZAMBRANO,FEDERACION REGIONALISTA VERDE SOCIAL,376842
JUAN RAMON TAPIA VASQUEZ,PARTIDO HUMANISTA,1212740
JUAN RODOLFO RECABARREN FLORES,CONVERGENCIA SOCIAL,2268414
JUAN RODRIGO FUENTES FERNANDEZ,COMUNES,1754450
JUAN RODRIGO MENDOZA MELO,PARTIDO HUMANISTA,921000
JUAN RUBEN CARDENAS ARRIAGADA,PARTIDO DE LA GENTE,405547
JUAN SANTANA CASTILLO,PARTIDO SOCIALISTA DE CHILE,35023380
JUAN TALADRIZ EGUILUZ,EVOLUCION POLITICA,6977948
JUAN VASQUEZ ALARCON,FEDERACION REGIONALISTA VERDE SOCIAL,321664
JUAN ZUMELZU BARRA,FEDERACION REGIONALISTA VERDE SOCIAL,571200
JUANA ESTEFANIA LINCOLAO LINCHEO,UNION PATRIOTICA,1733100
JUANA LUISA BURGOS ARRATIA,PARTIDO COMUNISTA DE CHILE,952000
JUANA VASQUEZ BERRIOS,PARTIDO ECOLOGISTA VERDE,1690319
JUDITH ANDREA MAMANI PAIRO,PARTIDO DEMOCRATA CRISTIANO,1479516
JULIA ELENA ESPINOZA CARRASCO,PARTIDO PROGRESISTA DE CHILE,1400000
JULIA FERNANDA TORRES MATAMALA,PARTIDO RADICAL DE CHILE,300000
JULIA GANDARILLAS GUISA,PARTIDO SOCIALISTA DE CHILE,1855410
JULIAN BENITO GONZALEZ REYES,PARTIDO RADICAL DE CHILE,5649706
JULIETTE PALMA BALLERO,FEDERACION REGIONALISTA VERDE SOCIAL,115411
JULIO ANDRES ESCOBAR CISTERNAS,PARTIDO RADICAL DE CHILE,1100000
JULIO ANDRES LOPEZ OJEDA,PARTIDO RADICAL DE CHILE,300000
JULIO ANDRES SALINAS PALMA,UNION DEMOCRATA INDEPENDIENTE,10175977
JULIO ARREDONDO ESPINOZA,PARTIDO ECOLOGISTA VERDE,1582629
JULIO ARTURO GUARACHE CLAROS,EVOLUCION POLITICA,100000
JULIO BECERRA ESPINOZA,PARTIDO ECOLOGISTA VERDE,11049879
JULIO CESAR CONTRERAS BARATELLA,PARTIDO COMUNISTA DE CHILE,4790681
JULIO CESAR SANZANA CARDENAS,RENOVACION NACIONAL,3941600
JULIO DIEGO IBARRA MALDONADO,UNION DEMOCRATA INDEPENDIENTE,16395000
JULIO ENRIQUE HERNANDEZ PRADO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,834462
JULIO ENRIQUE MADRID FUENTES,PARTIDO DEMOCRATA CRISTIANO,18299839
JULIO FERNANDO CONTRERAS TAPIA,PARTIDO SOCIALISTA DE CHILE,6102340
JULIO FRANCISCO ñANCO ANTILEF,REVOLUCION DEMOCRATICA,15183484
JULIO GASTON CONTRERAS MUñOZ,CONVERGENCIA SOCIAL,7699758
JULIO HERNAN ANDRADES CARTES,UNION DEMOCRATA INDEPENDIENTE,6871160
JULIO HERNANDEZ ALARCON,PARTIDO LIBERAL DE CHILE,250000
JULIO HUMBERTO MENA HERNANDEZ,PARTIDO DE LA GENTE,500000
JULIO OLIVA GARCIA,IGUALDAD,9550363
JULIO RAMOS DIAZ,PARTIDO COMUNISTA DE CHILE,2487600
JULIO REYES PRUZZO,FEDERACION REGIONALISTA VERDE SOCIAL,2300291
JULIO ROBERTO CACERES HINOJOSA,EVOLUCION POLITICA,2419000
JULIO SALAS GUTIERREZ,REVOLUCION DEMOCRATICA,22128790
JULIO SUAZO PALMA,PARTIDO POR LA DEMOCRACIA,5213967
JUVENAL ADEMIR CALBULLANCA CALBUL,PARTIDO COMUNISTA DE CHILE,1568000
KAREM VALESKA JORQUERA APABLAZA,PARTIDO HUMANISTA,3347667
KAREN ANDREA MEDINA VASQUEZ,PARTIDO DE LA GENTE,3953970
KAREN ANTONIA URZUA HERRERA,PARTIDO COMUNISTA DE CHILE,3390000
KAREN BELEN VERA RODRIGUEZ,FEDERACION REGIONALISTA VERDE SOCIAL,115411
KAREN CONA HUENCHULAF,PARTIDO CONSERVADOR CRISTIANO,7294016
KAREN DANIELA MADARIAGA CABRERA,PARTIDO RADICAL DE CHILE,1279316
KAREN MACARENA ROCO ACEITUNO,EVOLUCION POLITICA,3220050
KAREN NYDIA ROCHA VILLALBA,RENOVACION NACIONAL,3307608
KAREN ROSE HEYNE BOLADOS,EVOLUCION POLITICA,1172150
KAREN VALESKA VERA CEBALLOS,PARTIDO HUMANISTA,3310000
KARIM ANTONIO BIANCHI RETAMALES,N/A,41649873
KARIN CLAUDIA LUCK URBAN,RENOVACION NACIONAL,40981790
KARIN MELLA CANDIA,UNION DEMOCRATA INDEPENDIENTE,37759903
KARIN PAMELA CONTRERAS MURTSCHWA,PARTIDO DE LA GENTE,1304492
KARINA ALEJANDRA ACEVEDO AUAD,PARTIDO RADICAL DE CHILE,10088891
KARINA ANDREA RAMOS ZAPATA,CONVERGENCIA SOCIAL,11210128
KARINA AZOCAR CELIS,PARTIDO POR LA DEMOCRACIA,3934050
KARINA CELINDA CARRASCO MIRANDA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,725900
KARINA DE LOURDES ANGEL ASTUDILLO,PARTIDO COMUNISTA DE CHILE,1050000
KARINA EDITH GONZALEZ GUTIERREZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,4322980
KARINA LORETTA OLIVA PEREZ,COMUNES,310871136
KARLA ANDREA GALARCE BECERRA,UNION DEMOCRATA INDEPENDIENTE,4703075
KARLA ANDREA MORENO CASTRO,CENTRO UNIDO,750130
KARLA BENAVIDES HENRIQUEZ,PARTIDO DEMOCRATA CRISTIANO,29977578
KARLA ISABEL GAJARDO ORELLANA,PARTIDO PROGRESISTA DE CHILE,5593765
KARLA JACQUELINE PERALTA DIAZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,2891513
KARLA KEPEC ALVAREZ,PARTIDO REPUBLICANO DE CHILE,1015528
KARLA NICOLE SAN MARTIN GUAJARDO,PARTIDO HUMANISTA,1700000
KARLA PINTO TIMMERMANN,PARTIDO ECOLOGISTA VERDE,15612765
KARLA SAN FRANCISCO GONZALEZ,PARTIDO COMUNISTA DE CHILE,1201000
KAROL AIDA CARIOLA OLIVA,PARTIDO COMUNISTA DE CHILE,61698674
KATERINE ELIANA HARO AMPUERO,UNION DEMOCRATA INDEPENDIENTE,1000000
KATHERINE ANDREA MIQUELES HERNANDEZ,PARTIDO COMUNISTA DE CHILE,3412028
KATHERINE ANDREA SAN MARTIN SANCHEZ,RENOVACION NACIONAL,7179361
KATHERINE ECHAIZ THIELE,EVOLUCION POLITICA,123867898
KATHERINE ELENA FREDES JORQUERA,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,232000
KATHERINE ELIZABETH LOPEZ RIVERA,UNION DEMOCRATA INDEPENDIENTE,27078806
KATHERINE MURIEL ALARCON GIADACH,PARTIDO DE LA GENTE,373447
KATHERINE RUPERTINA QUILODRAN PARRA,PARTIDO DE LA GENTE,50000
KATIA ANDREA TRUJILLO HIDALGO,PARTIDO DE LA GENTE,1
KEVIN ANDRES BUSTAMANTE ALAMOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,1612506
KIM NIKKI GUTIERREZ ULLOA,N/A,60000
LALO CATALAN HERRADA,PARTIDO RADICAL DE CHILE,5029074
LAURA AMANDA SOTO ACUñA,PARTIDO COMUNISTA DE CHILE,1067000
LAURA CHAMACA VILCHES,FEDERACION REGIONALISTA VERDE SOCIAL,536767
LAURA CONSTANZA ESTEFANIA VALDIVIESO VERGARA,PARTIDO DEMOCRATA CRISTIANO,3881160
LAURA ELISA ACOSTA VERGARA,UNION DEMOCRATA INDEPENDIENTE,10870000
LAURA GUADALUPE POZO MONAR,RENOVACION NACIONAL,2970001
LAURA JACQUELINE SOTO GORIGOITIA,PARTIDO PROGRESISTA DE CHILE,2200000
LAURA MARGARITA ARAVENA ALARCON,RENOVACION NACIONAL,7112621
LAURA SANTANDER FUENTEALBA,PARTIDO RADICAL DE CHILE,3379640
LAUREANO JAVIER SUPANTA QUISPE,COMUNES,3380000
LAUTARO CESAR CARMONA SOTO,PARTIDO COMUNISTA DE CHILE,41990307
LAUTARO ENRIQUE LOBOS LARA,PARTIDO POR LA DEMOCRACIA,10053060
LEANDRO ANTONIO FAUNDEZ ESCOBAR,PARTIDO COMUNISTA DE CHILE,3532521
LEANDRO KUNSTMANN COLLADO,PARTIDO REPUBLICANO DE CHILE,46100930
LEANDRO PATRICIO CORTEZ FRIAS,PARTIDO HUMANISTA,9971552
LEDY OSANDON FERRER,RENOVACION NACIONAL,21970115
LENIN LISANDRO FUENTES BARROS,PARTIDO COMUNISTA DE CHILE,9954193
LENNIN ARROYO VEGA,RENOVACION NACIONAL,5610699
LEO TULLERES CABRERA,IGUALDAD,1146350
LEOCAN PORTUS URBINA,PARTIDO POR LA DEMOCRACIA,28938640
LEONARDO ALEJANDRO MUñOZ VALLEJOS,REVOLUCION DEMOCRATICA,1773355
LEONARDO ANDRES ASTETE MELIVILU,PARTIDO DE LA GENTE,3762648
LEONARDO ANDRES JOFRE RIOS,CONVERGENCIA SOCIAL,29642236
LEONARDO BAñO OYARCE,FEDERACION REGIONALISTA VERDE SOCIAL,4469802
LEONARDO BORQUEZ CASTILLO,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,2638000
LEONARDO BRUNO CONTRERAS NEIRA,RENOVACION NACIONAL,8582901
LEONARDO CRISTIAN CARIS FUENTES,CONVERGENCIA SOCIAL,200000
LEONARDO DANTE SOLARI ALCOTA,PARTIDO REPUBLICANO DE CHILE,12259496
LEONARDO DAVID MARTINEZ VIVEROS,PARTIDO DE LA GENTE,1222870
LEONARDO FERNANDO AHUMADA CASTRO,PARTIDO DEMOCRATA CRISTIANO,800000
LEONARDO JAVIER PALAPE PALAPE,PARTIDO COMUNISTA DE CHILE,1940000
LEONARDO MILENKO ACUñA MONTEALEGRE,PARTIDO COMUNISTA DE CHILE,432500
LEONARDO SOTO FERRADA,PARTIDO SOCIALISTA DE CHILE,47024235
LEONEL ATILIO VALDES ROJAS,IGUALDAD,766360
LEONEL CRISTOBAL MERIñO BAHAMONDE,PARTIDO PROGRESISTA DE CHILE,308000
LEONEL RUBEN JARAMILLO COUMERME,PARTIDO HUMANISTA,1500000
LEONEL TERAN CUENCA,PARTIDO SOCIALISTA DE CHILE,2503390
LEONIDAS ANDRES ROMERO SAEZ,RENOVACION NACIONAL,18411550
LEONIDAS EULOGIO PEñA HENRIQUEZ,PARTIDO COMUNISTA DE CHILE,2119000
LEONOR CARMEN ESPINOZA AGUILAR,PARTIDO DEMOCRATA CRISTIANO,3894681
LEOPOLDO CUBILLOS ARAVENA,FEDERACION REGIONALISTA VERDE SOCIAL,2842000
LEOPOLDO HERMOSILLA CORTES,PARTIDO RADICAL DE CHILE,300000
LESLIE CAROLINA NARVAEZ ZAMORA,PARTIDO COMUNISTA DE CHILE,3097800
LESLIE CATALINA CASTILLO MATUS,EVOLUCION POLITICA,2167540
LESLIE ENCINA TAYBA,PARTIDO RADICAL DE CHILE,2642000
